,SGDRegressor sample_cov 5,SGDRegressor sample_cov 10,SGDRegressor sample_cov 30,AdaBoostRegressor sample_cov 5,AdaBoostRegressor sample_cov 10,AdaBoostRegressor sample_cov 30,RandomForestRegressor sample_cov 5,RandomForestRegressor sample_cov 10,RandomForestRegressor sample_cov 30,SVR sample_cov 5,SVR sample_cov 10,SVR sample_cov 30,sample_cov all,SGDRegressor exp_cov 5,SGDRegressor exp_cov 10,SGDRegressor exp_cov 30,AdaBoostRegressor exp_cov 5,AdaBoostRegressor exp_cov 10,AdaBoostRegressor exp_cov 30,RandomForestRegressor exp_cov 5,RandomForestRegressor exp_cov 10,RandomForestRegressor exp_cov 30,SVR exp_cov 5,SVR exp_cov 10,SVR exp_cov 30,exp_cov all,SGDRegressor ledoit_wolf_constant_variance 5,SGDRegressor ledoit_wolf_constant_variance 10,SGDRegressor ledoit_wolf_constant_variance 30,AdaBoostRegressor ledoit_wolf_constant_variance 5,AdaBoostRegressor ledoit_wolf_constant_variance 10,AdaBoostRegressor ledoit_wolf_constant_variance 30,RandomForestRegressor ledoit_wolf_constant_variance 5,RandomForestRegressor ledoit_wolf_constant_variance 10,RandomForestRegressor ledoit_wolf_constant_variance 30,SVR ledoit_wolf_constant_variance 5,SVR ledoit_wolf_constant_variance 10,SVR ledoit_wolf_constant_variance 30,ledoit_wolf_constant_variance all,SGDRegressor ledoit_wolf_constant_correlation 5,SGDRegressor ledoit_wolf_constant_correlation 10,SGDRegressor ledoit_wolf_constant_correlation 30,AdaBoostRegressor ledoit_wolf_constant_correlation 5,AdaBoostRegressor ledoit_wolf_constant_correlation 10,AdaBoostRegressor ledoit_wolf_constant_correlation 30,RandomForestRegressor ledoit_wolf_constant_correlation 5,RandomForestRegressor ledoit_wolf_constant_correlation 10,RandomForestRegressor ledoit_wolf_constant_correlation 30,SVR ledoit_wolf_constant_correlation 5,SVR ledoit_wolf_constant_correlation 10,SVR ledoit_wolf_constant_correlation 30,ledoit_wolf_constant_correlation all,index
2019-05-20,0.012679234795866046,0.0015142320911213543,0.002465706760010025,0.016270071908405376,0.01896080326954425,0.0007915113094210291,0.036436617317382985,0.011464644160863319,0.006758424381445483,0.006630052174499683,0.002044266772159034,0.0013968853261260151,0.0013968853261260147,0.013355055902820752,0.009309484929380447,0.011427274167068579,0.04635891708508197,0.009555832708954938,0.011493610730358723,0.01770532062811124,0.01883153087947087,0.008163683156985192,0.009057599056400594,0.019931357410091458,0.003999138712912545,0.003997195201576261,0.009830726778106657,0.007242503482139712,0.0076869031922121075,0.010439328880528342,0.01100692981250475,0.007542121796613441,0.017029558441158523,0.019072200061782077,0.01119494664172612,0.008233464254315646,0.008541443654940865,0.00550338064584554,0.006721539929705009,0.011194710312917435,-0.0005096136253513266,0.0016086037258622385,0.014952121279325522,0.01565937230057628,0.00036197896235888333,0.022026801590483785,0.015435114848304045,0.005669452321633311,0.009419144366449967,0.01129530120893189,8.003873458455046e-05,0.0006202139523266668,-0.027475530574668117
2019-05-27,0.034240795416405956,0.019946258888456636,0.017231966222489452,0.012902294304915185,0.019454276324207067,0.016433843309157505,0.021795793703502514,0.020893762268664063,0.015159073920317392,0.011840008530958648,0.002299192397280957,0.016423342010923783,0.01642334201092378,0.034371856442646384,0.017564449214924775,0.013258558310984572,0.012075365980500127,0.015602606478148304,0.011645277781521753,0.019069897506271888,0.017720599348292447,0.014506452729279778,0.012322615779067457,0.001984193303792592,0.012805581882990236,0.012170784310596157,0.02305544109219572,0.016558963186077167,0.012717104144119747,0.019678490060899945,0.019880042413803735,0.012652545971811197,0.02073269360184481,0.020723700759625655,0.012829345868529905,0.02107950837494673,0.008609733621468931,0.011497438736497362,0.013120216101066045,0.02357862045748256,0.017170187549122844,0.006990829590732797,0.012689509366599808,0.015559032519098617,0.0065826646506079965,0.014759391823960214,0.016637931019136434,0.005279859883396637,0.012495984051033289,0.003534311871131274,0.009266011107855075,0.009077533272878231,0.025023217623870497
2019-06-03,-0.0035084647575255312,0.007612032581574361,-0.0065277703335966915,-0.0037107920849894812,0.009778762197935902,-0.012065378790333607,0.009852126689738106,-0.007942473166423355,-0.012194951971752752,-0.0004026878055405818,0.0048216327960869795,-0.007721514833803453,-0.0058361205623428496,0.003948816739333575,0.027211494774207996,-0.005318330016404092,0.012202807414608708,0.02467391011598919,-0.00992233761134113,0.005115727988068628,0.0055368478016464525,-0.002144137976473899,0.012213788507881688,0.008901007857382815,0.013440993381065585,-0.00044877808032785325,0.0016618383265830986,0.015382516931330992,0.00964600662247142,0.006199370741348857,0.012020445560766948,0.009421340145335768,0.0016648066011931036,-0.00014909214394585174,0.009922148502637973,0.013703221915340978,0.001382426662646534,0.0096762393697688,0.009234446434714053,-0.0036856298914692666,0.007838858349517093,-0.004483799770765148,-0.0037334654908874674,0.0044187871311731335,-0.0043675528061548,8.773649637499291e-06,-0.0007265290168613795,-0.0028082775338229907,0.006734301275386726,-0.00447597907008368,0.00013471736174934762,6.021354112038834e-05,0.023836836272431938
2019-06-10,-0.002153697494479613,-0.005581977533087513,0.0020200911630355446,-0.002467984983788739,0.019020243781751364,0.0019201773440921035,-0.004109992018860397,-0.0018419221713444826,0.003528826701313062,0.009988134395856815,0.014964124087485639,0.004595840298779383,0.0057420070732665755,0.008369590643530815,0.0011086535100345131,0.005433224701427128,0.008090434069352262,0.008013196360568225,0.0027386485916270687,-0.0031918504346177975,0.0009236020270323171,0.008418702032333233,0.009866624517031065,0.028152348359942195,0.004081013232905629,0.004748037134423616,-0.003199015134964966,-0.001553433019250189,0.01176994336715415,-0.003196314719869894,0.0043385752793066576,0.011300600011513885,-0.0072320020457053045,-0.001484725722649113,0.011570018874111345,0.0054557018095276796,0.018162081911786854,0.00986334824216185,0.011049440236387752,0.00736625842743261,0.01478507553627681,0.00411655729488054,0.0070560667527830205,0.007919782525822601,0.0038602721833555695,0.0047405281866682815,0.01573234962424188,0.0033249597034784423,0.008394911977454098,0.014732426914604215,0.005028095627642556,0.006346600990916287,0.03683320989764338
2019-06-17,0.006092615135663064,0.024757043758811697,0.005479950955981359,0.0063299834175821875,0.0005147686837696758,0.004607978577328208,0.004256801713651792,0.018323112399624912,-0.0005102138826638795,-0.0014909397695392077,0.0029334407269424744,0.008637249179139488,0.0056011655617585684,-0.0008041021836189209,0.0047071332382912084,0.007300358252744185,-0.0050674341083222895,0.000445812507352777,0.005990013760792646,0.0013256207337518852,0.018015449459358925,0.003017214769272496,-0.001184554850218449,0.004982485545691127,0.008156807806009766,0.008199587439098573,-0.0016389666081199246,0.013076443921247214,0.003882232041215551,-0.004189226922890181,0.0025301376696711822,0.0038694108860661647,0.0005728740246135108,0.014133352965168778,0.00332576361145338,0.005530538737389247,0.0034058652541982776,0.009628772073410024,0.004329080294354933,0.006312440787303675,0.007411890459705707,0.002355874212685022,0.005732395757669515,0.007249416678891527,0.0019242870724105877,0.004748814406336683,0.014270720505827273,0.001316367735897592,-0.0003147975812285717,0.003379968255076284,0.005802230406908143,0.004831128517818217,0.0046374815471459385
2019-06-24,0.002526196576760479,-0.0012770283484002257,0.007067730193633772,-0.0014492433977505675,-0.0014205748881093213,0.010748515463686959,-0.0005236214350642001,-0.001380766533845571,0.008410035159850527,0.016805651910181775,0.02327303568277641,0.01675620961210185,0.02486449647705205,0.0033863192011560714,0.0008736738241072268,0.00833497792043992,-0.0010340091095507279,0.0006559419691504119,0.01002765971778689,0.015201120049729483,0.0013004635494557118,0.0075187081339350235,0.008405525304333219,0.025113890533704577,0.020583742720349112,0.020635884910951904,0.026528335604131342,0.012343392277154515,0.008360001389049618,0.021310500315880745,0.009147550919391288,0.00842708870672415,0.02040806000448711,0.009758883787989333,0.008025664034699228,0.017948685616384494,0.01279639099406481,0.00871377614935693,0.009283430320236742,0.018991697661266373,0.0026689511899797166,0.010767517246706318,0.019099557472454058,0.0013475641052146,0.011170047209804482,0.018439068277875118,0.003444101798585059,0.010313266593111471,0.0076393932628725306,0.023351857555748298,0.021473941332845428,0.022397237459135865,-0.003019044042310459
2019-07-01,-0.014995237820647236,-0.012868837144555296,-0.0012897894883910188,-0.006814984238583379,-0.009180644951508695,-0.00036519729487561285,-0.004689120278965526,-0.005496820829539895,0.0010277165756781346,-0.009404847157566613,-0.001430510333045588,-0.006628416351161838,-0.006628416351161838,-0.01248348478400622,-0.00852553751981272,0.002562455578566122,0.00010230035842289775,-0.01491190424378053,0.0016222592424055317,-0.003922221636079706,-0.018747505797323726,0.0017023041302941715,-0.024757218934028564,-0.0028305751946204605,-0.0026995181618594336,-0.002696916482311784,-0.011735519930395002,-0.006550527522176282,-0.008397988489432115,-0.014215384943038641,-0.005941119096940943,-0.008280391274628492,-0.014631303308895316,-0.013693194614856899,-0.007363880174715942,-0.012548409776677705,-0.008500010914592836,-0.009553644126234648,-0.008931171536302695,-0.01214832097682036,-0.010816274982725704,0.0012209825573161002,-0.00955564765589507,-0.005605123157048883,0.0006037663988724235,-0.00720072183185716,-0.0038155190723280974,0.0012308740645468259,-0.01242481978546793,-0.0021221860902235945,-0.004909386719202818,-0.004652370733880392,0.010364589238235578
2019-07-08,0.00600523260123236,0.007852919419852038,0.0006730411068735443,0.013344736541581106,0.002601162386706058,-0.0022602145868345883,0.01315265881444774,0.009335807385033671,-0.003054175280533803,0.0053570215545445336,0.01237760282797446,-0.0018575824867277059,0.0025350050694581258,0.012702561640441761,0.016024425497452647,-0.003972043859591979,0.015620961961587347,-0.0016002564922884682,-0.003617274243137971,0.015152550232778802,0.015152550232778802,-0.0024958695899422395,0.0005724902574810076,-2.773829351712751e-05,-0.0059060603057947345,-0.005846859740847928,-0.0014170221180118282,0.0044194128732540465,0.00525581086280768,0.008680283691477986,0.00037812452768060513,0.0051029026888495055,0.004167768295884371,0.00015165123836495043,0.005532989092436358,0.00267065781086763,0.008722663424864458,0.004454584153799403,0.0042459765527231505,0.003734585519898544,0.006697786649943062,-0.0015602986354279226,0.011917297973996273,0.004228718230957461,-0.001876945877166729,0.008916246232952316,0.0027692066828999716,-0.001557967101064605,0.004589017756882883,0.012380843267529647,0.002925313430941262,7.024768131121053e-05,0.014051725698152051
2019-07-15,-0.017065965259752465,-0.013999795496268931,-0.006817620791968213,-0.016945079196508922,-0.005957692321874479,-0.007077512515153849,-0.016618588085595055,-0.009194020573994904,-0.006159956135360891,-0.006712358443139849,0.00011935150248760509,-0.008151696497644556,-0.007501864565320417,-0.01743425240542743,-0.020299774466140737,-0.007082460218126039,-0.01915099221218082,-0.005905489125406287,-0.007595185083223106,-0.018764222906487164,-0.010514779897311297,-0.005570480231886122,-0.027352920381693055,-0.01125622641287968,-0.008445755203837694,-0.007840409049132796,-0.01554082072020757,-0.014554180069887825,-0.0034421705730357643,-0.015092752544923108,-0.005610891792004952,-0.0034445023940103564,-0.014860068765396025,-0.007422664663130357,-0.0033100637873264916,0.005271664483439736,-0.005044415904569657,-0.005736473370946154,-0.004674536539260029,-0.01652806479558381,-0.014337191457939207,-0.01145651207119438,-0.015578852151923374,-0.00919885867804588,-0.01093410150675444,-0.015273200411917879,-0.010435819138862726,-0.011486192343967297,-0.004794055275696401,-0.009252929142321755,-0.00806464825412059,-0.010483851485783928,0.007524621002545251
2019-07-22,-0.025874849750773185,-0.010644797928764372,-0.00950752667093636,-0.029429550952271545,-0.01456480775276937,-0.009522445925216885,-0.027940397846309098,-0.024506975791371465,-0.007616885427220701,0.014953139117774987,0.011342439426754742,0.011342439426754742,-0.007225578541007517,-0.01933232091386628,-0.008312836850018959,-0.009136495455469093,-0.0113765388488632,-0.01966006791076952,-0.008933280492965396,-0.029209603829361476,-0.025699269722108075,-0.007313270808250011,0.010520483465038729,0.0032594168090502315,0.0032594168090502315,-0.006772492490912893,-0.021115418996138047,-0.01346710574563007,-0.004851056402576033,-0.004165831333701425,-0.01683541972531341,-0.004816654042541425,0.0034079599607063985,-0.007777906108435158,-0.004536919371500601,0.019436299876723375,0.015284673645610692,0.015284673645610692,-0.0034666457999160526,-0.029818623757829888,-0.021040687343200283,-0.0013178403532075988,-0.029962403382851846,-0.030263129652686044,-0.0012282535466905105,-0.027827645403457363,-0.028583299809319448,-0.0005920729686094775,0.014447230718487305,0.008937811340769024,0.008937811340769024,-0.004437848919881043,-0.023422082868328364
2019-07-29,0.023791111666626424,-0.0007768436708912329,-0.004836248067306424,-0.024265243063212302,-0.01872036970322561,-0.006176222479490029,-0.025025542111456002,-0.008097537206520965,-0.013140940355952986,0.005126751254879701,-0.007705316496237686,-0.00388248568082475,-0.006314639536677644,0.04707460119979711,0.013185432239372758,-0.008216044626698006,-0.01834274826802408,-0.019641286749615162,-0.008960282693197706,-0.020058267660602053,-0.007277479256579289,-0.009507478104194412,-0.01008767537874752,-0.014170254746154883,0.0029735677562096837,9.658530665425461e-05,0.02855854494530068,0.012966138894561783,0.0011105727005711339,-0.019989966190408028,-0.015462665204818449,0.0017786519863739057,-0.019989966190408028,1.387650459810973e-05,0.002056800777485554,-0.006942353657855703,-0.01391919896338482,0.003904279031330816,0.0015574449029097837,0.023060769067220956,-0.0037749248550924693,-0.0005674768373993777,-0.017105429099831503,-0.017428227296523487,-0.0009861575132444995,-0.017606311560922593,-0.013298983995963857,-0.0019871289006892557,7.177295545842126e-05,-0.005662931027118485,-0.0007671007726537352,-0.0016615721041612892,-0.026189577861299385
2019-08-05,-0.028275736219369046,-0.016771964468142567,-0.00524294864575497,-0.012957765378774574,-0.018004419097843886,-0.0025572379093592966,-0.027377017500825197,-0.017287237851613402,-0.0005692383642941154,0.0026509710374219083,0.0026509710374219083,0.0026509710374219083,-0.005676899886364778,-0.025920436554412268,-0.020540489172754958,-0.009063239001850455,-0.021008394510551424,-0.008538546733990125,-0.008839293525572646,-0.03861547964117848,-0.011921429788894574,-0.007796048486157225,0.003801004480671474,0.003801004480671474,0.003801004480671474,-0.009831174585656957,-0.002853081554991541,-0.01140310408574693,-0.00971255891822264,-0.019095433682747125,-0.017733622592248203,-0.009331526210077658,-0.02412548685158126,-0.01971683616733047,-0.008658406914777634,0.008845736718654806,0.008845736718654806,0.008845736718654806,-0.00981144977711682,-0.030480245326160713,-0.017675756806817003,-0.004886468290456574,-0.01751250694820702,-0.012184423641310279,-0.004372489715522803,-0.023086723622797078,-0.012156746869382664,-0.003573959029001306,0.006835962902287781,0.006835962902287781,0.006835962902287781,-0.007713953332592303,0.016399366675980298
2019-08-12,-0.01747615045523655,0.005045861268591502,-0.005018066432018406,0.00842021515500694,0.0015370331397116226,-0.004818755411303246,-0.0055665342751461695,0.009051093565786917,0.00047968804611582365,0.014789108866647119,0.010625708677740126,-0.005236949688774896,0.013712145552920461,-0.0070981920042399865,0.006531124480390776,-0.005470508976553414,0.016751454827338006,0.007792011990563598,-0.004525373190277212,0.005824810076305075,0.007359266681864843,-0.0018078584691222392,0.014781689634104622,0.008836254854713179,0.009039952847022815,0.007951800663146682,-0.003577594531036252,0.00547617456910579,0.006534868935674454,0.015254019491643737,0.008339832797540407,0.0066519172675798864,0.0028774597655039976,0.014806333422426467,0.00668163930091057,0.010801953598038238,0.009368866246452867,0.008779786877753803,0.008162466241935945,-0.01927327285155336,0.007849782087294366,0.0067199753556203175,0.012749102798831107,0.002858559079913902,0.00495831640135726,-0.003156617715749944,0.004291974612728578,0.005834573349644857,0.013400063481134237,0.008463233022478285,-0.0008192424213032448,0.00495645961954125,-0.028996396984169448
